role_id,position_description_id,pd_number,title,activity_rank,activity_id,assignment_gaps,retry_count,fallback_used
e744e458-967e-5477-9587-16a4ff5230a4,659,10839-01,Manager EBS Reconciliation and Reporting,9,a971,Calculate the monthly expected credit loss allowance in collaboration with the Credit Control team and prepare associated journals,0,No
e744e458-967e-5477-9587-16a4ff5230a4,659,10839-01,Manager EBS Reconciliation and Reporting,10,a754,Calculate the monthly expected credit loss allowance in collaboration with the Credit Control team and prepare associated journals,0,No
e744e458-967e-5477-9587-16a4ff5230a4,659,10839-01,Manager EBS Reconciliation and Reporting,11,a1190,Calculate the monthly expected credit loss allowance in collaboration with the Credit Control team and prepare associated journals,0,No
e744e458-967e-5477-9587-16a4ff5230a4,659,10839-01,Manager EBS Reconciliation and Reporting,12,a385,Calculate the monthly expected credit loss allowance in collaboration with the Credit Control team and prepare associated journals,0,No
e744e458-967e-5477-9587-16a4ff5230a4,659,10839-01,Manager EBS Reconciliation and Reporting,13,a607,Calculate the monthly expected credit loss allowance in collaboration with the Credit Control team and prepare associated journals,0,No
dd8f041e-d355-56db-b7d7-a3e160dfcc47,660,10840-01,Manager Disability and Access Services,1,a003,Managing team-level budgets and financial resources has no direct match | Leading adoption of new technology and systems in service delivery is only partially covered,0,No
dd8f041e-d355-56db-b7d7-a3e160dfcc47,660,10840-01,Manager Disability and Access Services,2,a772,Managing team-level budgets and financial resources has no direct match | Leading adoption of new technology and systems in service delivery is only partially covered,0,No
dd8f041e-d355-56db-b7d7-a3e160dfcc47,660,10840-01,Manager Disability and Access Services,3,a635,Managing team-level budgets and financial resources has no direct match | Leading adoption of new technology and systems in service delivery is only partially covered,0,No
dd8f041e-d355-56db-b7d7-a3e160dfcc47,660,10840-01,Manager Disability and Access Services,4,a115,Managing team-level budgets and financial resources has no direct match | Leading adoption of new technology and systems in service delivery is only partially covered,0,No
dd8f041e-d355-56db-b7d7-a3e160dfcc47,660,10840-01,Manager Disability and Access Services,5,a816,Managing team-level budgets and financial resources has no direct match | Leading adoption of new technology and systems in service delivery is only partially covered,0,No
dd8f041e-d355-56db-b7d7-a3e160dfcc47,660,10840-01,Manager Disability and Access Services,6,a004,Managing team-level budgets and financial resources has no direct match | Leading adoption of new technology and systems in service delivery is only partially covered,0,No
dd8f041e-d355-56db-b7d7-a3e160dfcc47,660,10840-01,Manager Disability and Access Services,7,a637,Managing team-level budgets and financial resources has no direct match | Leading adoption of new technology and systems in service delivery is only partially covered,0,No
dd8f041e-d355-56db-b7d7-a3e160dfcc47,660,10840-01,Manager Disability and Access Services,8,a489,Managing team-level budgets and financial resources has no direct match | Leading adoption of new technology and systems in service delivery is only partially covered,0,No
dd8f041e-d355-56db-b7d7-a3e160dfcc47,660,10840-01,Manager Disability and Access Services,9,a212,Managing team-level budgets and financial resources has no direct match | Leading adoption of new technology and systems in service delivery is only partially covered,0,No
dd8f041e-d355-56db-b7d7-a3e160dfcc47,660,10840-01,Manager Disability and Access Services,10,a732,Managing team-level budgets and financial resources has no direct match | Leading adoption of new technology and systems in service delivery is only partially covered,0,No
dd8f041e-d355-56db-b7d7-a3e160dfcc47,660,10840-01,Manager Disability and Access Services,11,a113,Managing team-level budgets and financial resources has no direct match | Leading adoption of new technology and systems in service delivery is only partially covered,0,No
dd8f041e-d355-56db-b7d7-a3e160dfcc47,660,10840-01,Manager Disability and Access Services,12,a432,Managing team-level budgets and financial resources has no direct match | Leading adoption of new technology and systems in service delivery is only partially covered,0,No
dd8f041e-d355-56db-b7d7-a3e160dfcc47,660,10840-01,Manager Disability and Access Services,13,a441,Managing team-level budgets and financial resources has no direct match | Leading adoption of new technology and systems in service delivery is only partially covered,0,No
a04b2d90-3a29-5668-bff4-987595c0fe25,661,10841-01,Manager Financial Analysis,1,a256,"TAFE/customer-centric operating context has no direct vocabulary match | chart of accounts design/control is only partially covered by accounting methods, reporting framework and ledger reconciliation activities",0,No
a04b2d90-3a29-5668-bff4-987595c0fe25,661,10841-01,Manager Financial Analysis,2,a745,"TAFE/customer-centric operating context has no direct vocabulary match | chart of accounts design/control is only partially covered by accounting methods, reporting framework and ledger reconciliation activities",0,No
a04b2d90-3a29-5668-bff4-987595c0fe25,661,10841-01,Manager Financial Analysis,3,a895,"TAFE/customer-centric operating context has no direct vocabulary match | chart of accounts design/control is only partially covered by accounting methods, reporting framework and ledger reconciliation activities",0,No
a04b2d90-3a29-5668-bff4-987595c0fe25,661,10841-01,Manager Financial Analysis,4,a1061,"TAFE/customer-centric operating context has no direct vocabulary match | chart of accounts design/control is only partially covered by accounting methods, reporting framework and ledger reconciliation activities",0,No
a04b2d90-3a29-5668-bff4-987595c0fe25,661,10841-01,Manager Financial Analysis,5,a566,"TAFE/customer-centric operating context has no direct vocabulary match | chart of accounts design/control is only partially covered by accounting methods, reporting framework and ledger reconciliation activities",0,No
a04b2d90-3a29-5668-bff4-987595c0fe25,661,10841-01,Manager Financial Analysis,6,a748,"TAFE/customer-centric operating context has no direct vocabulary match | chart of accounts design/control is only partially covered by accounting methods, reporting framework and ledger reconciliation activities",0,No
a04b2d90-3a29-5668-bff4-987595c0fe25,661,10841-01,Manager Financial Analysis,7,a1060,"TAFE/customer-centric operating context has no direct vocabulary match | chart of accounts design/control is only partially covered by accounting methods, reporting framework and ledger reconciliation activities",0,No
a04b2d90-3a29-5668-bff4-987595c0fe25,661,10841-01,Manager Financial Analysis,8,a396,"TAFE/customer-centric operating context has no direct vocabulary match | chart of accounts design/control is only partially covered by accounting methods, reporting framework and ledger reconciliation activities",0,No
a04b2d90-3a29-5668-bff4-987595c0fe25,661,10841-01,Manager Financial Analysis,9,a171,"TAFE/customer-centric operating context has no direct vocabulary match | chart of accounts design/control is only partially covered by accounting methods, reporting framework and ledger reconciliation activities",0,No
a04b2d90-3a29-5668-bff4-987595c0fe25,661,10841-01,Manager Financial Analysis,10,a113,"TAFE/customer-centric operating context has no direct vocabulary match | chart of accounts design/control is only partially covered by accounting methods, reporting framework and ledger reconciliation activities",0,No
a04b2d90-3a29-5668-bff4-987595c0fe25,661,10841-01,Manager Financial Analysis,11,a214,"TAFE/customer-centric operating context has no direct vocabulary match | chart of accounts design/control is only partially covered by accounting methods, reporting framework and ledger reconciliation activities",0,No
a04b2d90-3a29-5668-bff4-987595c0fe25,661,10841-01,Manager Financial Analysis,12,a110,"TAFE/customer-centric operating context has no direct vocabulary match | chart of accounts design/control is only partially covered by accounting methods, reporting framework and ledger reconciliation activities",0,No
a04b2d90-3a29-5668-bff4-987595c0fe25,661,10841-01,Manager Financial Analysis,13,a045,"TAFE/customer-centric operating context has no direct vocabulary match | chart of accounts design/control is only partially covered by accounting methods, reporting framework and ledger reconciliation activities",0,No
a04b2d90-3a29-5668-bff4-987595c0fe25,661,10841-01,Manager Financial Analysis,14,a927,"TAFE/customer-centric operating context has no direct vocabulary match | chart of accounts design/control is only partially covered by accounting methods, reporting framework and ledger reconciliation activities",0,No
c69a3dd4-5821-5d7b-a315-62548e1937b0,662,10842-01,Manager Pricing and Viability,1,a1051,"Developing and maintaining product pricing methodologies, price lists and pricing standards has no direct match | Reviewing pricing and commercial outcomes of won tenders / post-delivery financial health checks has no close match | Communicating pricing information to internal parties is only partially covered",0,No
c69a3dd4-5821-5d7b-a315-62548e1937b0,662,10842-01,Manager Pricing and Viability,2,a482,"Developing and maintaining product pricing methodologies, price lists and pricing standards has no direct match | Reviewing pricing and commercial outcomes of won tenders / post-delivery financial health checks has no close match | Communicating pricing information to internal parties is only partially covered",0,No
c69a3dd4-5821-5d7b-a315-62548e1937b0,662,10842-01,Manager Pricing and Viability,3,a713,"Developing and maintaining product pricing methodologies, price lists and pricing standards has no direct match | Reviewing pricing and commercial outcomes of won tenders / post-delivery financial health checks has no close match | Communicating pricing information to internal parties is only partially covered",0,No
c69a3dd4-5821-5d7b-a315-62548e1937b0,662,10842-01,Manager Pricing and Viability,4,a097,"Developing and maintaining product pricing methodologies, price lists and pricing standards has no direct match | Reviewing pricing and commercial outcomes of won tenders / post-delivery financial health checks has no close match | Communicating pricing information to internal parties is only partially covered",0,No
c69a3dd4-5821-5d7b-a315-62548e1937b0,662,10842-01,Manager Pricing and Viability,5,a289,"Developing and maintaining product pricing methodologies, price lists and pricing standards has no direct match | Reviewing pricing and commercial outcomes of won tenders / post-delivery financial health checks has no close match | Communicating pricing information to internal parties is only partially covered",0,No
